"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","study_id","es_id","ni","author","transfer","test","allocation","comparison","baseline","age_group","mean_age_exp","mean_age_control","pop","year","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hayashi et al. (2016) 2016",0.447309770157522,0.119364477168179,"from_dataset",43,362,33,"Hayashi et al. (2016)","Near","Corsi Tapping span forward","Random","Non-Active",-0.0411995840934562,"adult","20 years and 2 months","20 years and 8 months","adults",2016,2.89442599490454,0.447309770157522,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hayashi et al. (2016) 2016",0.610934029431245,0.103791499578507,"from_dataset",43,363,39,"Hayashi et al. (2016)","Near","Corsi Tapping span backward","Random","Non-Active",-0.264738079420206,"adult","20 years and 2 months","20 years and 8 months","adults",2016,3.10398137492139,0.610934029431245,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hayashi et al. (2016) 2016",0.682008788119603,0.123380385601422,"from_dataset",43,364,33,"Hayashi et al. (2016)","Near","Corsi Tapping span backward","Random","Non-Active",-0.263349928085787,"adult","20 years and 2 months","20 years and 8 months","adults",2016,2.84693098001672,0.682008788119603,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hitchcock & Westwell (2017) 2017",-0.0997596511076798,0.0455656892222707,"from_dataset",44,365,88,"Hitchcock & Westwell (2017)","Far","PAT-R - Reading","Random","Active",-0.153834976007166,"children","12","12","TD children",2017,4.6846918393484,0.0997596511076798,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hitchcock & Westwell (2017) 2017",0.0177028486204819,0.0513371377874694,"from_dataset",44,366,77,"Hitchcock & Westwell (2017)","Far","PAT-R - Reading","Random","Active",-0.153735264335776,"children","12","12","TD children",2017,4.41351060186561,0.0177028486204819,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hitchcock & Westwell (2017) 2017",-0.250489722340434,0.0472906850718967,"from_dataset",44,367,86,"Hitchcock & Westwell (2017)","Far","PAT-R - Reading","Random","Non-Active",-0.166409256100287,"children","12","12","TD children",2017,4.59845771491237,0.250489722340434,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hitchcock & Westwell (2017) 2017",-0.268468110408868,0.0564211070795384,"from_dataset",44,368,72,"Hitchcock & Westwell (2017)","Far","PAT-R - Reading","Random","Non-Active",-0.166152902207441,"children","12","12","TD children",2017,4.20997191118543,0.268468110408868,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hitchcock & Westwell (2017) 2017",-0.351014294573776,0.0462092065348048,"from_dataset",44,369,88,"Hitchcock & Westwell (2017)","Far","PAT-M - Mathematics","Random","Active",0.291714876961857,"children","12","12","TD children",2017,4.65195756415932,0.351014294573776,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hitchcock & Westwell (2017) 2017",-0.118219016607657,0.0514258543136928,"from_dataset",44,370,77,"Hitchcock & Westwell (2017)","Far","PAT-M - Mathematics","Random","Active",0.293144715978335,"children","12","12","TD children",2017,4.40970200840818,0.118219016607657,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hitchcock & Westwell (2017) 2017",-0.0557462391033322,0.046943955665943,"from_dataset",44,371,86,"Hitchcock & Westwell (2017)","Far","PAT-M - Mathematics","Random","Non-Active",-0.232123684135193,"children","12","12","TD children",2017,4.61540864291778,0.0557462391033322,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hitchcock & Westwell (2017) 2017",-0.0282687731311788,0.055926134838065,"from_dataset",44,372,72,"Hitchcock & Westwell (2017)","Far","PAT-M - Mathematics","Random","Non-Active",-0.231621560494184,"children","12","12","TD children",2017,4.22856097369521,0.0282687731311788,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hitchcock & Westwell (2017) 2017",0.528172024121831,0.0584408203083803,"from_dataset",44,373,72,"Hitchcock & Westwell (2017)","Near","Digit span scaled","Random","Active",-0.207134586531563,"children","12","12","TD children",2017,4.13658400518412,0.528172024121831,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hitchcock & Westwell (2017) 2017",0.157299358529299,0.0871447292963353,"from_dataset",44,374,45,"Hitchcock & Westwell (2017)","Near","Digit span scaled","Random","Active",-0.207406970900799,"children","12","12","TD children",2017,3.38750104159,0.157299358529299,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hitchcock & Westwell (2017) 2017",0.646350603183558,0.0619494076657633,"from_dataset",44,375,70,"Hitchcock & Westwell (2017)","Near","Digit span scaled","Random","Non-Active",-0.380506405880522,"children","12","12","TD children",2017,4.0177362262676,0.646350603183558,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hitchcock & Westwell (2017) 2017",-0.0555369810895475,0.102508913940514,"from_dataset",44,376,40,"Hitchcock & Westwell (2017)","Near","Digit span scaled","Random","Non-Active",-0.376220688167292,"children","12","12","TD children",2017,3.12333942969114,0.0555369810895475,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hitchcock & Westwell (2017) 2017",0.430337498509765,0.0577896027775379,"from_dataset",44,377,72,"Hitchcock & Westwell (2017)","Near","Letter–Number Sequencing","Random","Active",-0.308017512846575,"children","12","12","TD children",2017,4.15982581130105,0.430337498509765,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hitchcock & Westwell (2017) 2017",0.212626158198251,0.0873721381291844,"from_dataset",44,378,45,"Hitchcock & Westwell (2017)","Near","Letter–Number Sequencing","Random","Active",-0.311209413843383,"children","12","12","TD children",2017,3.38308974076896,0.212626158198251,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hitchcock & Westwell (2017) 2017",0.438524482626294,0.0603389406630984,"from_dataset",44,379,70,"Hitchcock & Westwell (2017)","Near","Letter–Number Sequencing","Random","Non-Active",-0.3378205592581,"children","12","12","TD children",2017,4.07100053430645,0.438524482626294,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Hitchcock & Westwell (2017) 2017",0.0854833275113025,0.102561701978187,"from_dataset",44,380,40,"Hitchcock & Westwell (2017)","Near","Letter–Number Sequencing","Random","Non-Active",-0.333397654010963,"children","12","12","TD children",2017,3.12253554199789,0.0854833275113025,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Holmes et al. (2009) 2009",0.395159801148264,0.093745412489708,"from_dataset",29,381,42,"Holmes et al. (2009)","Near","AWMA - Verbal STM - word recall, digit recall","Non-random","Active",0.284470781218778,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)",2009,3.26606623462165,0.395159801148264,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Holmes et al. (2009) 2009",1.34268881309744,0.113348531303678,"from_dataset",29,382,42,"Holmes et al. (2009)","Near","AWMA - Visuo-spatial STM - dot matrix, block recall","Non-random","Active",-0.743133291385302,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)",2009,2.97024348116941,1.34268881309744,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Holmes et al. (2009) 2009",2.3430648706447,0.157243052008824,"from_dataset",29,383,42,"Holmes et al. (2009)","Near","AWMA - Verbal WM - counting recall","Non-random","Active",-0.915888759573316,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)",2009,2.52182106244824,2.3430648706447,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Holmes et al. (2009) 2009",0.863031197955739,0.100753407492105,"from_dataset",29,384,42,"Holmes et al. (2009)","Near","AWMA - Visuo-spatial WM - Mr X, spatial recall","Non-random","Active",-0.390562570103846,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)",2009,3.15043213370867,0.863031197955739,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Holmes et al. (2009) 2009",1.01085133564063,0.104050997660219,"from_dataset",29,385,42,"Holmes et al. (2009)","Near","Span task - Following instructions (max.30)","Non-random","Active",-0.54887855328903,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)",2009,3.10010837003456,1.01085133564063,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Holmes et al. (2009) 2009",0.298959302816435,0.0929504767313383,"from_dataset",29,386,42,"Holmes et al. (2009)","Far","Verbal IQ","Non-random","Active",-0.448438954224652,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)",2009,3.28000260946217,0.298959302816435,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Holmes et al. (2009) 2009",-0.184116228217247,0.0922900257879152,"from_dataset",29,387,42,"Holmes et al. (2009)","Far","Performance IQ","Non-random","Active",-0.0466117033461393,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)",2009,3.29171795459681,0.184116228217247,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Holmes et al. (2009) 2009",-0.0947026576830475,0.0919932377864782,"from_dataset",29,388,42,"Holmes et al. (2009)","Far","Basic word reading","Non-random","Active",0.0281148514996551,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)",2009,3.29702353864664,0.0947026576830475,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Holmes et al. (2009) 2009",-0.110934945095576,0.0920329755087535,"from_dataset",29,389,42,"Holmes et al. (2009)","Far","Mathematical reasoning","Non-random","Active",-0.63700380422806,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)",2009,3.29631167232649,0.110934945095576,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Honoré & Noel (2017) 2017",0.311142029582046,0.0850529855292922,"from_dataset",45,390,46,"Honoré & Noel (2017)","Near","Forward Word Span","Random","Active",-0.251876881090228,"children","5.17","5.17","TD children",2017,3.42890315023956,0.311142029582046,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Honoré & Noel (2017) 2017",0.723504710599476,0.0896904823085009,"from_dataset",45,391,46,"Honoré & Noel (2017)","Near","Corsi task","Random","Active",-0.20901247195096,"children","5.17","5.17","TD children",2017,3.339079969069,0.723504710599476,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Honoré & Noel (2017) 2017",0.497997911943828,0.090490436745694,"from_dataset",45,392,44,"Honoré & Noel (2017)","Near","Corsi task","Random","Active",-0.20883783404096,"children","5.17","5.17","TD children",2017,3.3242881221671,0.497997911943828,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Honoré & Noel (2017) 2017",0.236512392707031,0.0846087328046354,"from_dataset",45,393,46,"Honoré & Noel (2017)","Near","Backward Word Span","Random","Active",-0.400251741504205,"children","5.17","5.17","TD children",2017,3.43789338778588,0.236512392707031,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Honoré & Noel (2017) 2017",0.808015022052232,0.09109732154331,"from_dataset",45,394,46,"Honoré & Noel (2017)","Near","Odd One Out","Random","Active",-0.247351537362928,"children","5.17","5.17","TD children",2017,3.31319651608159,0.808015022052232,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Honoré & Noel (2017) 2017",0.346002811977526,0.0890326643092843,"from_dataset",45,395,44,"Honoré & Noel (2017)","Near","Odd One Out","Random","Active",-0.247144865698233,"children","5.17","5.17","TD children",2017,3.35139266698293,0.346002811977526,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Honoré & Noel (2017) 2017",0.202435214394535,0.0844461448059718,"from_dataset",45,396,46,"Honoré & Noel (2017)","Near","Category span task","Random","Active",-0.238159075758276,"children","5.17","5.17","TD children",2017,3.44120136245807,0.202435214394535,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Honoré & Noel (2017) 2017",0.0118980042373323,0.0876738417707443,"from_dataset",45,397,44,"Honoré & Noel (2017)","Near","Category span task","Random","Active",-0.237960084746642,"children","5.17","5.17","TD children",2017,3.37726377210346,0.0118980042373323,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Honoré & Noel (2017) 2017",0.0548054702210257,0.0840333581053108,"from_dataset",45,398,46,"Honoré & Noel (2017)","Far","Counting","Random","Active",0.131533128530462,"children","5.17","5.17","TD children",2017,3.44964290308675,0.0548054702210257,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Honoré & Noel (2017) 2017",0.470696977550392,0.0864089233782339,"from_dataset",45,399,46,"Honoré & Noel (2017)","Far","Elaboration of the counting string","Random","Active",-0.278165967912465,"children","5.17","5.17","TD children",2017,3.4018934182294,0.470696977550392,"CRAN",NA,NA,"CRAN"
"psymetadata_aksayli2019","psymetadata","aksayli2019","Studies on the cognitive and academic benefits of Cogmed","Honoré & Noel (2017) 2017",0.296701238064172,0.0849575753346876,"from_dataset",45,400,46,"Honoré & Noel (2017)","Far","Collection comparison","Random","Active",-0.102401312252236,"children","5.17","5.17","TD children",2017,3.43082799635453,0.296701238064172,"CRAN",NA,NA,"CRAN"
