"dataset_id","source_pkg","object","title","slab","yi","vi","measure","article","experiment","sample","pairing","stimuli","condition","gen_difficulty","manip_type","present_style","word_status","memory_test","memory_type","gen_constraint","learning_type","stimuli_relation","gen_mode","gen_task","attention","pacing","filler_task","age_grp","retention_delay"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",946,0.8,0.00116213705058902,"from_dataset",448,"1",1,520,10,"generate","low","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",947,0.55,0.00194452263399905,"from_dataset",448,"1",1,520,10,"read","low","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",948,0.9,0.00068122370082679,"from_dataset",448,"1",1,521,10,"generate","high","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",949,0.57,0.00194833252268403,"from_dataset",448,"1",1,521,10,"read","high","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",950,0.8,0.00116213705058902,"from_dataset",448,"1",1,522,10,"generate","low","within","mixed","words","recognition","source","low","incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",951,0.84,0.000959941672490842,"from_dataset",448,"1",1,522,10,"read","low","within","mixed","words","recognition","source",NA,"incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",952,0.84,0.000959941672490842,"from_dataset",448,"1",1,523,10,"generate","high","within","mixed","words","recognition","source","low","incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",953,0.8,0.00116213705058902,"from_dataset",448,"1",1,523,10,"read","high","within","mixed","words","recognition","source",NA,"incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",954,0.85,0.000910867817606875,"from_dataset",448,"1",2,524,10,"generate","low","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",955,0.72,0.00155662571946211,"from_dataset",448,"1",2,524,10,"read","low","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",956,0.85,0.000910867817606875,"from_dataset",448,"1",2,525,10,"generate","high","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",957,0.73,0.00151066877205531,"from_dataset",448,"1",2,525,10,"read","high","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",958,0.73,0.00151066877205531,"from_dataset",448,"1",2,526,10,"generate","low","within","mixed","words","recognition","source","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",959,0.72,0.00155662571946211,"from_dataset",448,"1",2,526,10,"read","low","within","mixed","words","recognition","source",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",960,0.77,0.00131511582458486,"from_dataset",448,"1",2,527,10,"generate","high","within","mixed","words","recognition","source","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",961,0.84,0.000959941672490842,"from_dataset",448,"1",2,527,10,"read","high","within","mixed","words","recognition","source",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",962,0.86,0.000862683170670081,"from_dataset",448,"1",3,528,10,"generate","low","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",963,0.85,0.000910867817606875,"from_dataset",448,"1",3,528,10,"read","low","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",964,0.88,0.000769484058884594,"from_dataset",448,"1",3,529,10,"generate","high","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",965,0.88,0.000769484058884594,"from_dataset",448,"1",3,529,10,"read","high","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",966,0.68,0.00172225936296812,"from_dataset",448,"1",3,530,10,"generate","low","within","mixed","words","recognition","source","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",967,0.71,0.00160097520975145,"from_dataset",448,"1",3,530,10,"read","low","within","mixed","words","recognition","source",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",968,0.84,0.000959941672490842,"from_dataset",448,"1",3,531,10,"generate","high","within","mixed","words","recognition","source","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",969,0.81,0.00111103064754952,"from_dataset",448,"1",3,531,10,"read","high","within","mixed","words","recognition","source",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",970,0.84,0.000959941672490842,"from_dataset",448,"2",1,532,10,"generate","low","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",971,0.45,0.00172063965964124,"from_dataset",448,"2",1,532,10,"read","low","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",972,0.91,0.000639165011493308,"from_dataset",448,"2",1,533,10,"generate","high","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",973,0.51,0.0018938183071053,"from_dataset",448,"2",1,533,10,"read","high","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","self-paced","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",974,0.79,0.00121331652016343,"from_dataset",448,"2",2,534,10,"generate","low","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",975,0.78,0.00126437625042934,"from_dataset",448,"2",2,534,10,"read","low","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",976,0.88,0.000769484058884594,"from_dataset",448,"2",2,535,10,"generate","high","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",977,0.67,0.00175808869239275,"from_dataset",448,"2",2,535,10,"read","high","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",978,0.82,0.001060181412997,"from_dataset",448,"2",3,536,10,"generate","low","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",979,0.85,0.000910867817606875,"from_dataset",448,"2",3,536,10,"read","low","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",980,0.86,0.000862683170670081,"from_dataset",448,"2",3,537,10,"generate","high","within","mixed","words","recognition","item","low","incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",981,0.86,0.000862683170670081,"from_dataset",448,"2",3,537,10,"read","high","within","mixed","words","recognition","item",NA,"incidental",NA,"verbal/speaking","anagram","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",982,0.3714,0.000268249655172414,"from_dataset",449,"1",1,538,20,"generate",NA,"within","mixed","words","free recall","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",983,0.2103,0.000482582413793103,"from_dataset",449,"1",1,538,20,"read",NA,"within","mixed","words","free recall","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",984,0.2192,0.000292496896551724,"from_dataset",449,"1",2,539,20,"generate",NA,"within","mixed","words","free recall","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","yes","older","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",985,0.1508,0.000113216896551724,"from_dataset",449,"1",2,539,20,"read",NA,"within","mixed","words","free recall","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","yes","older","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",986,0.83,0.000400000000071788,"from_dataset",465,"1",1,328,10,"generate","high","within","mixed","words","recognition","item","low","incidental",NA,"writing/typing","anagram","full","self-paced","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",987,0.61,0.000899999994858223,"from_dataset",465,"1",1,328,10,"read","high","within","mixed","words","recognition","item",NA,"incidental",NA,"writing/typing","anagram","full","self-paced","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",988,0.81,0.000899999994858223,"from_dataset",465,"1",1,329,10,"generate","low","within","mixed","words","recognition","item","low","incidental",NA,"writing/typing","letter transposition","full","self-paced","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",989,0.62,0.000400000000071788,"from_dataset",465,"1",1,329,10,"read","low","within","mixed","words","recognition","item",NA,"incidental",NA,"writing/typing","letter transposition","full","self-paced","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",990,0.87,0.00160000000028715,"from_dataset",465,"1",1,330,10,"generate","high","within","mixed","words","recognition","source","low","incidental",NA,"writing/typing","anagram","full","self-paced","yes","younger","immediate"
