"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","es_id","study_id","author","domain","n1","n2","n_total","mean_age1","mean_age2","miyake","task","year","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mccabe, 2005 2005",0.451128236,0.062437067,"from_dataset",688,220,"Mccabe, 2005","updating",48,48,96,"21.27","71.92","no","Verbal Fluency",2005,4.00201537813328,0.451128236,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mccabe, 2005 2005",0.47502478,0.082954801,"from_dataset",689,220,"Mccabe, 2005","updating",48,48,96,"21.27","71.92","no","Verbal Fluency",2005,3.47199616723433,0.47502478,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mccabe, 2005 2005",1.41380469,0.041080828,"from_dataset",690,220,"Mccabe, 2005","inhibition",48,48,96,"21.27","71.92","yes","Dual Task",2005,4.93378710771571,1.41380469,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Salami, 2014 2014",0.695369209,0.06769419,"from_dataset",691,221,"Salami, 2014","inhibition",29,29,58,"20-31","65-74","no","Dual Task",2014,3.84347713686555,0.695369209,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Salami, 2014 2014",0.256596648,1.76595075,"from_dataset",692,221,"Salami, 2014","inhibition",29,29,58,"20-31","65-74","no","Dual Task",2014,0.752507280776558,0.256596648,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sasse, 2014 2014",0.497934002,0.21590475,"from_dataset",693,222,"Sasse, 2014","processing speed",25,25,50,"24.28","67.56","no","Singleton Task",2014,2.15213198209455,0.497934002,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Schlader, 2015 2015",0.033661043,0.144366547,"from_dataset",694,223,"Schlader, 2015","updating",14,15,29,"30","69","no","Rapid Visual Processing Test",2015,2.63188382794175,0.033661043,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Schlader, 2015 2015",0.788356525,70.34801424,"from_dataset",695,223,"Schlader, 2015","processing speed",14,15,29,"30","69","no","Choice RT",2015,0.119226852371448,0.788356525,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Schlader, 2015 2015",0.940849058,1.682497034,"from_dataset",696,223,"Schlader, 2015","processing speed",14,15,29,"30","69","no","Pattern Recognition Task",2015,0.770944024022452,0.940849058,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Schlader, 2015 2015",1.845977411,0.135167404,"from_dataset",697,223,"Schlader, 2015","updating",14,15,29,"30","69","no","Updating Task",2015,2.71996937093247,1.845977411,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Schlader, 2015 2015",0.696754847,0.244884223,"from_dataset",698,223,"Schlader, 2015","updating",14,15,29,"30","69","no","Tower of London",2015,2.02078261521744,0.696754847,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Schmitt, 2015 2015",2.752666719,1.204223868,"from_dataset",699,224,"Schmitt, 2015","processing speed",18,18,36,"23.8","73","no","Digit Symbol Substitution Task",2015,0.911268555443663,2.752666719,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Schmitt, 2015 2015",1.243873467,0.142411523,"from_dataset",700,224,"Schmitt, 2015","updating",18,18,36,"23.8","73","no","Counting Span Task",2015,2.64988748781144,1.243873467,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Schmitt, 2015 2015",-1.117460317,0.112734156,"from_dataset",701,224,"Schmitt, 2015","inhibition",18,18,36,"23.8","73","no","Modified AX-CPT",2015,2.97832605707837,1.117460317,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Schmitter-Edgecombe, 2014 2014",1.559163169,0.593475621,"from_dataset",702,225,"Schmitter-Edgecombe, 2014","processing speed",53,88,141,"22.22","72.83","no","Digit Symbol Substitution Task",2014,1.29807133087352,1.559163169,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Schmitter-Edgecombe, 2014 2014",-0.040033183,0.508194997,"from_dataset",703,225,"Schmitter-Edgecombe, 2014","updating",53,88,141,"22.22","72.83","no","Verbal Fluency",2014,1.40276463173795,0.040033183,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Schmitter-Edgecombe, 2014 2014",0.941839248,0.24585866,"from_dataset",704,225,"Schmitter-Edgecombe, 2014","updating",53,88,141,"22.22","72.83","no","Design Fluency",2014,2.01677405124257,0.941839248,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2014 2014",1.463480399,2.243584047,"from_dataset",705,226,"Sandberg, 2014","processing speed",13,15,28,"24.62","68.8","no","Digit Symbol Substitution Task",2014,0.667619215877324,1.463480399,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2014 2014",1.596489693,0.162278417,"from_dataset",706,226,"Sandberg, 2014","updating",13,15,28,"24.62","68.8","yes","Letter Memory Span Task",2014,2.48238774582684,1.596489693,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2014 2014",0.18412751,0.177465152,"from_dataset",707,226,"Sandberg, 2014","updating",13,15,28,"24.62","68.8","no","Running Memory Span Task",2014,2.37379634769943,0.18412751,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2014 2014",-0.129925066,2163.838465,"from_dataset",708,226,"Sandberg, 2014","shifting",13,15,28,"24.62","68.8","yes","Plus-Minus Task",2014,0.0214974813903344,0.129925066,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2014 2014",0.502983294,1330.33642,"from_dataset",709,226,"Sandberg, 2014","shifting",13,15,28,"24.62","68.8","no","Alternating Runs Task",2014,0.0274169575509703,0.502983294,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2014 2014",-0.402804308,67.31053697,"from_dataset",710,226,"Sandberg, 2014","inhibition",13,15,28,"24.62","68.8","no","Flanker Task",2014,0.12188730437587,0.402804308,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2014 2014",1.190768597,202.4046333,"from_dataset",711,226,"Sandberg, 2014","inhibition",13,15,28,"24.62","68.8","yes","Stroop",2014,0.0702893901187711,1.190768597,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2014 2014",1.531126262,0.211297612,"from_dataset",712,226,"Sandberg, 2014","updating",13,15,28,"24.62","68.8","no","Number Memory Span Task",2014,2.1754680307554,1.531126262,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2014 2014",1.531177325,0.911578202,"from_dataset",713,226,"Sandberg, 2014","updating",13,15,28,"24.62","68.8","no","n-back",2014,1.04737700352414,1.531177325,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2014 2014",0.963848551,0.1763778,"from_dataset",714,226,"Sandberg, 2014","updating",13,15,28,"24.62","68.8","no","Computation Span Task",2014,2.38110221692871,0.963848551,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2014 2014",0.274971011,0.152994688,"from_dataset",715,226,"Sandberg, 2014","updating",13,15,28,"24.62","68.8","no","Digit Span",2014,2.55659434435083,0.274971011,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2014 2014",1.165525321,0.166759955,"from_dataset",716,226,"Sandberg, 2014","updating",13,15,28,"24.62","68.8","no","Digit Span",2014,2.44880450398443,1.165525321,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2014 2014",0.549819027,5.855722662,"from_dataset",717,226,"Sandberg, 2014","updating",13,15,28,"24.62","68.8","no","Verbal Fluency",2014,0.413247038796583,0.549819027,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2014 2014",0.763278465,1.428159474,"from_dataset",718,226,"Sandberg, 2014","updating",13,15,28,"24.62","68.8","no","Verbal Fluency",2014,0.836780685703335,0.763278465,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Tomaszczyk, 2012 2012",1.560314526,0.306092356,"from_dataset",719,227,"Tomaszczyk, 2012","processing speed",55,55,110,"19.58","71.73","no","Trail Making Test",2012,1.80748107148222,1.560314526,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Tomaszczyk, 2012 2012",1.52642275,2.64706721,"from_dataset",720,227,"Tomaszczyk, 2012","shifting",55,55,110,"19.58","71.73","no","Trail Making Test",2012,0.614635323502985,1.52642275,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Tomaszczyk, 2012 2012",0.423319059,0.054529256,"from_dataset",721,227,"Tomaszczyk, 2012","updating",55,55,110,"19.58","71.73","no","Digit Span",2012,4.28238011645386,0.423319059,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Tomaszczyk, 2012 2012",0.157595978,0.055240388,"from_dataset",722,227,"Tomaszczyk, 2012","updating",55,55,110,"19.58","71.73","no","Digit Span",2012,4.25472641765543,0.157595978,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Tomaszczyk, 2012 2012",-0.650778338,0.376149307,"from_dataset",723,227,"Tomaszczyk, 2012","updating",55,55,110,"19.58","71.73","no","Verbal Fluency",2012,1.6304964853251,0.650778338,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Raye, 2008 2008",1.481470707,169.6122295,"from_dataset",724,228,"Raye, 2008","updating",24,24,48,"20","75","no","Updating Task",2008,0.0767841212832417,1.481470707,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Vannorsdall, 2012 2012",1.339099447,0.673175724,"from_dataset",725,229,"Vannorsdall, 2012","processing speed",64,121,185,"27.5","74.69","no","Trail Making Test",2012,1.21880934924524,1.339099447,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Vannorsdall, 2012 2012",1.1734649,11.71509217,"from_dataset",726,229,"Vannorsdall, 2012","shifting",64,121,185,"27.5","74.69","no","Trail Making Test",2012,0.292164298221064,1.1734649,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Vannorsdall, 2012 2012",0.56393405,0.025004041,"from_dataset",727,229,"Vannorsdall, 2012","shifting",64,121,185,"27.5","74.69","yes","Modified WCST",2012,6.32404423173421,0.56393405,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Vannorsdall, 2012 2012",0.367957405,0.224918044,"from_dataset",728,229,"Vannorsdall, 2012","updating",64,121,185,"27.5","74.69","no","Verbal Fluency",2012,2.1085691637427,0.367957405,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Vannorsdall, 2012 2012",0.889020256,0.250021097,"from_dataset",729,229,"Vannorsdall, 2012","updating",64,121,185,"27.5","74.69","no","Verbal Fluency",2012,1.99991561734063,0.889020256,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Vannorsdall, 2012 2012",0.449223571,0.117322962,"from_dataset",730,229,"Vannorsdall, 2012","updating",64,121,185,"27.5","74.69","no","Design Fluency",2012,2.91950007374876,0.449223571,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mell, 2005 2005",0.865164407,2.680654024,"from_dataset",731,230,"Mell, 2005","processing speed",20,20,40,"23.15","67.63","no","Modified Digit Symbol Substitution",2005,0.610772700207549,0.865164407,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mell, 2005 2005",0.744094912,1.206360326,"from_dataset",732,230,"Mell, 2005","processing speed",20,20,40,"23.15","67.63","no","Trail Making Test",2005,0.91046127187369,0.744094912,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mell, 2005 2005",1.074501564,0.104707696,"from_dataset",733,230,"Mell, 2005","updating",20,20,40,"23.15","67.63","no","Self Ordered Pointing Task",2005,3.09037155889235,1.074501564,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mell, 2005 2005",0.990892701,0.113552969,"from_dataset",734,230,"Mell, 2005","updating",20,20,40,"23.15","67.63","no","Self Ordered Pointing Task",2005,2.96756850359522,0.990892701,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mell, 2005 2005",0.714946653,0.503708663,"from_dataset",735,230,"Mell, 2005","inhibition",20,20,40,"23.15","67.63","yes","Stroop",2005,1.40899771870118,0.714946653,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mell, 2005 2005",-0.522797723,0.264892884,"from_dataset",736,230,"Mell, 2005","updating",20,20,40,"23.15","67.63","yes","Tower of London",2005,1.94296444851735,0.522797723,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mell, 2005 2005",-0.253122069,1.048521549,"from_dataset",737,230,"Mell, 2005","updating",20,20,40,"23.15","67.63","no","Verbal Fluency",2005,0.976587856710312,0.253122069,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Mell, 2005 2005",0.660670019,4.912741849,"from_dataset",738,230,"Mell, 2005","shifting",20,20,40,"23.15","67.63","no","Trail Making Test",2005,0.451167729133751,0.660670019,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Moffat, 2007 2007",3.438679592,0.104524192,"from_dataset",739,231,"Moffat, 2007","updating",32,36,68,"24.5","68.5","no","Computation Span Task",2007,3.09308311709676,3.438679592,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Moffat, 2007 2007",4.204914215,0.058402042,"from_dataset",740,231,"Moffat, 2007","updating",32,36,68,"24.5","68.5","no","Size Judgement Span Task",2007,4.13795710025039,4.204914215,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Moffat, 2007 2007",-8.239364885,0.062208905,"from_dataset",741,231,"Moffat, 2007","processing speed",32,36,68,"24.5","68.5","no","Letter Comparison Task",2007,4.00934770554719,8.239364885,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Moffat, 2007 2007",-7.930629404,0.066773907,"from_dataset",742,231,"Moffat, 2007","processing speed",32,36,68,"24.5","68.5","no","Pattern Comparison Task",2007,3.86987204915283,7.930629404,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Moffat, 2007 2007",8.017543701,0.074705621,"from_dataset",743,231,"Moffat, 2007","shifting",32,36,68,"24.5","68.5","yes","WCST",2007,3.65867101570106,8.017543701,"CRAN",NA,NA,"CRAN"
