"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","studyid","effectsizeid","species","speciesid","subphylum","phylum","assortmenttrait","traitdimensions","fieldcollection","publicationyear","pooleddata","spatiallypooled","temporallypooled","ni","precision","abs_yi","source","repo","branch","repo_license"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",824,0.110446915790097,0.0104166666666667,"ZCOR","Li et al. 2015",824,"Aegithalos glaucogularis","Aegithalos_glaucogularis_vinaceus_ott5560982","Aves","Chordata","wing length","uni","yes",2015,"yes","no","yes",99,9.79795897113271,0.110446915790097,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",825,0.0902441878561468,0.0104166666666667,"ZCOR","Li et al. 2015",825,"Aegithalos glaucogularis","Aegithalos_glaucogularis_vinaceus_ott5560982","Aves","Chordata","bill depth","uni","yes",2015,"yes","no","yes",99,9.79795897113271,0.0902441878561468,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",826,0.0801713250375897,0.0105263157894737,"ZCOR","Li et al. 2015",826,"Aegithalos glaucogularis","Aegithalos_glaucogularis_vinaceus_ott5560982","Aves","Chordata","bill-head length","uni","yes",2015,"yes","no","yes",98,9.74679434480896,0.0801713250375897,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",827,0.0200026673068496,0.0105263157894737,"ZCOR","Li et al. 2015",827,"Aegithalos glaucogularis","Aegithalos_glaucogularis_vinaceus_ott5560982","Aves","Chordata","tail length","uni","yes",2015,"yes","no","yes",98,9.74679434480896,0.0200026673068496,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",828,0.0100003333533348,0.0104166666666667,"ZCOR","Li et al. 2015",828,"Aegithalos glaucogularis","Aegithalos_glaucogularis_vinaceus_ott5560982","Aves","Chordata","tarsus length","uni","yes",2015,"yes","no","yes",99,9.79795897113271,0.0100003333533348,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",829,0.41180003447869,0.037037037037037,"ZCOR","Li et al. 2015",829,"Aegithalos glaucogularis","Aegithalos_glaucogularis_vinaceus_ott5560982","Aves","Chordata","body length","uni","yes",2015,"no","no","no",30,5.19615242270663,0.41180003447869,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",830,0.388423099718296,0.0357142857142857,"ZCOR","Li et al. 2015",830,"Aegithalos glaucogularis","Aegithalos_glaucogularis_vinaceus_ott5560982","Aves","Chordata","bill length","uni","yes",2015,"no","no","no",31,5.29150262212918,0.388423099718296,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",831,0.234189466759367,0.0384615384615385,"ZCOR","Li et al. 2015",831,"Aegithalos glaucogularis","Aegithalos_glaucogularis_vinaceus_ott5560982","Aves","Chordata","bill length","uni","yes",2015,"no","no","no",29,5.09901951359278,0.234189466759367,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",832,0.21317134656486,0.03125,"ZCOR","Li et al. 2015",832,"Aegithalos glaucogularis","Aegithalos_glaucogularis_vinaceus_ott5560982","Aves","Chordata","bill length","uni","yes",2015,"no","no","no",35,5.65685424949238,0.21317134656486,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",833,0.171666663500579,0.032258064516129,"ZCOR","Li et al. 2015",833,"Aegithalos glaucogularis","Aegithalos_glaucogularis_vinaceus_ott5560982","Aves","Chordata","body length","uni","yes",2015,"no","no","no",34,5.56776436283002,0.171666663500579,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",834,0.171666663500579,0.0416666666666667,"ZCOR","Li et al. 2015",834,"Aegithalos glaucogularis","Aegithalos_glaucogularis_vinaceus_ott5560982","Aves","Chordata","body length","uni","yes",2015,"no","no","no",27,4.89897948556636,0.171666663500579,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",835,0.202732554054082,0.0384615384615385,"ZCOR","Liao and Lu 2011",835,"Bufo gargarizans andrewsi","Bufo_gargarizans_andrewsi_ott138156","Amphibia","Chordata","snout-vent length","uni","no",2011,"no","no","no",29,5.09901951359278,0.202732554054082,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",836,0.0100003333533348,0.05,"ZCOR","Liao and Lu 2011",836,"Bufo gargarizans andrewsi","Bufo_gargarizans_andrewsi_ott138156","Amphibia","Chordata","snout-vent length","uni","no",2011,"no","no","no",23,4.47213595499958,0.0100003333533348,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",837,-0.423648930193602,0.0476190476190476,"ZCOR","Liao and Lu 2011",837,"Bufo gargarizans andrewsi","Bufo_gargarizans_andrewsi_ott138156","Amphibia","Chordata","snout-vent length","uni","no",2011,"no","no","no",24,4.58257569495584,0.423648930193602,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",838,0.41180003447869,0.00806451612903226,"ZCOR","Liao and Lu 2011",838,"Bufo gargarizans andrewsi","Bufo_gargarizans_andrewsi_ott138156","Amphibia","Chordata","snout-vent length","uni","yes",2011,"no","no","no",127,11.13552872566,0.41180003447869,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",839,0.562729769352149,0.0217391304347826,"ZCOR","Liao and Lu 2011",839,"Bufo gargarizans andrewsi","Bufo_gargarizans_andrewsi_ott138156","Amphibia","Chordata","snout-vent length","uni","yes",2011,"no","no","no",49,6.78232998312527,0.562729769352149,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",840,0.0200026673068496,0.0357142857142857,"ZCOR","Liao and Lu 2011",840,"Bufo gargarizans andrewsi","Bufo_gargarizans_andrewsi_ott138156","Amphibia","Chordata","snout-vent length","uni","no",2011,"no","no","no",31,5.29150262212918,0.0200026673068496,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",841,0.0600721559210316,0.0526315789473684,"ZCOR","Liao and Lu 2011",841,"Bufo gargarizans andrewsi","Bufo_gargarizans_andrewsi_ott138156","Amphibia","Chordata","snout-vent length","uni","no",2011,"no","no","no",22,4.35889894354067,0.0600721559210316,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",842,0.0500417292784913,0.02,"ZCOR","Liao and Lu 2011",842,"Bufo gargarizans andrewsi","Bufo_gargarizans_andrewsi_ott138156","Amphibia","Chordata","snout-vent length","uni","no",2011,"yes","no","yes",53,7.07106781186548,0.0500417292784913,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",843,0.0500417292784913,0.0204081632653061,"ZCOR","Liao and Lu 2011",843,"Bufo gargarizans andrewsi","Bufo_gargarizans_andrewsi_ott138156","Amphibia","Chordata","snout-vent length","uni","no",2011,"yes","no","yes",52,7,0.0500417292784913,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",844,0.498580420420851,0.0833333333333333,"ZCOR","Liao and Lu 2012",844,"Bufo gargarizans andrewsi","Bufo_gargarizans_andrewsi_ott138156","Amphibia","Chordata","snout-vent length","uni","yes",2012,"yes","no","yes",15,3.46410161513775,0.498580420420851,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",845,0.507506359916408,0.25,"ZCOR","Liao and Lu 2012",845,"Bufo gargarizans andrewsi","Bufo_gargarizans_andrewsi_ott138156","Amphibia","Chordata","snout-vent length","uni","yes",2012,"yes","no","yes",7,2,0.507506359916408,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",846,0.601336629491925,0.0217391304347826,"ZCOR","Liao and Lu 2012",846,"Bufo gargarizans andrewsi","Bufo_gargarizans_andrewsi_ott138156","Amphibia","Chordata","snout-vent length","uni","yes",2012,"yes","no","yes",49,6.78232998312527,0.601336629491925,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",847,0.403570653879685,0.166666666666667,"ZCOR","Liao and Lu 2012",847,"Bufo gargarizans andrewsi","Bufo_gargarizans_andrewsi_ott138156","Amphibia","Chordata","snout-vent length","uni","yes",2012,"yes","no","yes",9,2.44948974278318,0.403570653879685,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",848,0.656455907592933,0.0526315789473684,"ZCOR","Liao and Lu 2012",848,"Bufo gargarizans andrewsi","Bufo_gargarizans_andrewsi_ott138156","Amphibia","Chordata","snout-vent length","uni","yes",2012,"yes","no","yes",22,4.35889894354067,0.656455907592933,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",849,0.244774112659353,0.0277777777777778,"ZCOR","Lii et al. 2017",849,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",2017,"yes","yes","yes",39,6,0.244774112659353,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",850,0.423648930193602,0.00155763239875389,"ZCOR","Lii et al. 2017",850,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",2017,"yes","yes","yes",645,25.3377189186399,0.423648930193602,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",851,0.356355693103155,0.0833333333333333,"ZCOR","Lindstrom 1992",851,"Pomatoschistus minutus","Pomatoschistus_minutus_ott1048873","Teleostei","Chordata","standard length","uni","yes",1992,"no","no","no",15,3.46410161513775,0.356355693103155,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",852,0.510070336613307,0.0476190476190476,"ZCOR","Liu and Sun 2016",852,"Garrulax elliotii","Garrulax_elliotii_elliotii_ott632991","Aves","Chordata","culmen","uni","yes",2016,"yes","no","yes",24,4.58257569495584,0.510070336613307,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",853,0.472230804420426,0.0476190476190476,"ZCOR","Liu and Sun 2016",853,"Garrulax elliotii","Garrulax_elliotii_elliotii_ott632991","Aves","Chordata","tarsus length","uni","yes",2016,"yes","no","yes",24,4.58257569495584,0.472230804420426,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",854,0.234189466759367,0.0476190476190476,"ZCOR","Liu and Sun 2016",854,"Garrulax elliotii","Garrulax_elliotii_elliotii_ott632991","Aves","Chordata","wing length","uni","yes",2016,"yes","no","yes",24,4.58257569495584,0.234189466759367,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",855,0.2768638226551,0.0476190476190476,"ZCOR","Liu and Sun 2016",855,"Garrulax elliotii","Garrulax_elliotii_elliotii_ott632991","Aves","Chordata","tail length","uni","yes",2016,"yes","no","yes",24,4.58257569495584,0.2768638226551,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",856,0.536060336610567,0.0476190476190476,"ZCOR","Liu and Sun 2016",856,"Garrulax elliotii","Garrulax_elliotii_elliotii_ott632991","Aves","Chordata","weight","uni","yes",2016,"yes","no","yes",24,4.58257569495584,0.536060336610567,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",857,0.496043634838152,0.0416666666666667,"ZCOR","Liu and Sun 2018",857,"Garrulax davidi","Garrulax_davidi_davidi_ott632992","Aves","Chordata","culmen","uni","yes",2018,"yes","no","yes",27,4.89897948556636,0.496043634838152,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",858,0.266108406873654,0.0416666666666667,"ZCOR","Liu and Sun 2018",858,"Garrulax davidi","Garrulax_davidi_davidi_ott632992","Aves","Chordata","beak thickness","uni","yes",2018,"yes","no","yes",27,4.89897948556636,0.266108406873654,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",859,0.181982688600706,0.0416666666666667,"ZCOR","Liu and Sun 2018",859,"Garrulax davidi","Garrulax_davidi_davidi_ott632992","Aves","Chordata","tarsus length","uni","yes",2018,"yes","no","yes",27,4.89897948556636,0.181982688600706,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",860,0.320545409301946,0.0416666666666667,"ZCOR","Liu and Sun 2018",860,"Garrulax davidi","Garrulax_davidi_davidi_ott632992","Aves","Chordata","wing length","uni","yes",2018,"yes","no","yes",27,4.89897948556636,0.320545409301946,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",861,0.331647108705132,0.0416666666666667,"ZCOR","Liu and Sun 2018",861,"Garrulax davidi","Garrulax_davidi_davidi_ott632992","Aves","Chordata","body length","uni","yes",2018,"yes","no","yes",27,4.89897948556636,0.331647108705132,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",862,0.140925576070494,0.0416666666666667,"ZCOR","Liu and Sun 2018",862,"Garrulax davidi","Garrulax_davidi_davidi_ott632992","Aves","Chordata","tail length","uni","yes",2018,"yes","no","yes",27,4.89897948556636,0.140925576070494,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",863,0.758173744684044,0.0416666666666667,"ZCOR","Liu and Sun 2018",863,"Garrulax davidi","Garrulax_davidi_davidi_ott632992","Aves","Chordata","weight","uni","yes",2018,"yes","no","yes",27,4.89897948556636,0.758173744684044,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",864,0.181982688600706,0.142857142857143,"ZCOR","Lizana et al 1994",864,"Pelobates cultripes","Pelobates_cultripes_ott703772","Amphibia","Chordata","snout-vent length","uni","yes",1994,"no","no","no",10,2.64575131106459,0.181982688600706,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",865,0.496043634838152,0.0138888888888889,"ZCOR","Lombardo et al. 2013",865,"Siphonaria gigas","Siphonaria_gigas_ott68145","Gastropoda","Lophotrochozoa","shell length","uni","yes",2013,"no","no","no",75,8.48528137423857,0.496043634838152,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",866,0.240533924425558,0.0151515151515152,"ZCOR","Lou et al. 2016",866,"Bufo andrewsi","Bufo_gargarizans_andrewsi_ott138156","Amphibia","Chordata","snout-vent length","uni","yes",2016,"yes","no","yes",69,8.12403840463596,0.240533924425558,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",867,0.316126174664786,0.0238095238095238,"ZCOR","Lou et al. 2016",867,"Bufo andrewsi","Bufo_gargarizans_andrewsi_ott138156","Amphibia","Chordata","snout-vent length","uni","yes",2016,"no","no","no",45,6.48074069840786,0.316126174664786,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",868,0.159334821945307,0.0163934426229508,"ZCOR","Lou et al. 2016",868,"Bufo andrewsi","Bufo_gargarizans_andrewsi_ott138156","Amphibia","Chordata","snout-vent length","uni","yes",2016,"no","no","no",64,7.81024967590665,0.159334821945307,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",869,0.632833186665638,0.0204081632653061,"ZCOR","Lu et al. 2009",869,"Rana chensinensis","Rana_chensinensis_ott595205","Amphibia","Chordata","snout-vent length","uni","yes",2009,"no","no","no",52,7,0.632833186665638,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",870,0.928727364246725,0.032258064516129,"ZCOR","Lu et al. 2009",870,"Rana chensinensis","Rana_chensinensis_ott595205","Amphibia","Chordata","snout-vent length","uni","yes",2009,"no","no","no",34,5.56776436283002,0.928727364246725,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",871,0.266108406873654,0.0123456790123457,"ZCOR","Lu et al. 2009",871,"Rana chensinensis","Rana_chensinensis_ott595205","Amphibia","Chordata","snout-vent length","uni","yes",2009,"no","no","no",84,9,0.266108406873654,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",872,0.472230804420426,0.00357142857142857,"ZCOR","Lu et al. 2009",872,"Rana chensinensis","Rana_chensinensis_ott595205","Amphibia","Chordata","snout-vent length","uni","yes",2009,"no","no","no",283,16.7332005306815,0.472230804420426,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",873,0.41180003447869,0.00584795321637427,"ZCOR","Lu et al. 2009",873,"Rana chensinensis","Rana_chensinensis_ott595205","Amphibia","Chordata","snout-vent length","uni","yes",2009,"no","no","no",174,13.076696830622,0.41180003447869,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",874,0.549306144334055,0.0222222222222222,"ZCOR","Lu et al. 2010",874,"Rana chensinensis","Rana_chensinensis_ott595205","Amphibia","Chordata","snout-vent length","uni","no",2010,"no","no","no",48,6.70820393249937,0.549306144334055,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",875,0.342828254415394,0.0256410256410256,"ZCOR","Lu et al. 2013",875,"Montifringilla taczanowskii","Montifringilla_taczanowskii_ott96150","Aves","Chordata","body length","uni","yes",2013,"yes","no","yes",42,6.2449979983984,0.342828254415394,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",876,-0.388423099718296,0.0256410256410256,"ZCOR","Lu et al. 2013",876,"Montifringilla taczanowskii","Montifringilla_taczanowskii_ott96150","Aves","Chordata","weight","uni","yes",2013,"yes","no","yes",42,6.2449979983984,0.388423099718296,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",877,0.255412811882995,0.00425531914893617,"ZCOR","Lu et al. 2016",877,"Nanorana parkeri","Nanorana_parkeri_ott899043","Amphibia","Chordata","snout-vent length","uni","yes",2016,"yes","no","yes",238,15.3297097167559,0.255412811882995,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",878,0.0600721559210316,0.00446428571428571,"ZCOR","Lu et al. 2016",878,"Nanorana parkeri","Nanorana_parkeri_ott899043","Amphibia","Chordata","snout-vent length","uni","yes",2016,"yes","no","yes",227,14.9666295470958,0.0600721559210316,"CRAN",NA,NA,"CRAN"
