"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","study_id","sample_id","author","pub_year","pub_type","ed_level1","ed_level2","country","perc_white","age","perc_female","ei_construct","ei_stream","ei_measure","subject","humanities","achievement_type","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Libbrecht, Lievens, Carette, & Côté NA",0.209695083844306,0.00249723902427887,"from_dataset",126,138,"Libbrecht, Lievens, Carette, & Côté",2014,0,2,2,"Europe",NA,20,61,3,1,1.4,0,0,0,20.0110530588957,0.209695083844306,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Libbrecht, Lievens, Carette, & Côté NA",0.345745112607066,0.0021180611202254,"from_dataset",126,138,"Libbrecht, Lievens, Carette, & Côté",2014,0,2,2,"Europe",NA,20,61,NA,1,NA,0,0,0,21.728550507013,0.345745112607066,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Libbrecht, Lievens, Carette, & Côté NA",0.398569743870828,0.00193311511503456,"from_dataset",126,138,"Libbrecht, Lievens, Carette, & Côté",2014,0,2,2,"Europe",NA,20,61,4,1,1.5,0,0,0,22.7442249313664,0.398569743870828,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lochner NA",0.0638671032982211,0.00840558156381141,"from_dataset",127,139,"Lochner",2016,1,2,2,"USA",53.9,21.33267,57.14,0,2,2.2,0,0,0,10.9072713260215,0.0638671032982211,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Loera, Sample 1 NA",0.272048974801307,0.0133977544710408,"from_dataset",128,140,"Loera, Sample 1",2013,1,2,2,"USA",100,19.5,NA,4,1,1.1,0,0,0,8.63940816827814,0.272048974801307,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Loera, Sample 1 NA",0.496779983912182,0.00886444958146771,"from_dataset",128,140,"Loera, Sample 1",2013,1,2,2,"USA",100,19.5,NA,3,1,1.1,0,0,0,10.621212866376,0.496779983912182,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Loera, Sample 1 NA",0.503533307019138,0.00870615446436469,"from_dataset",128,140,"Loera, Sample 1",2013,1,2,2,"USA",100,19.5,NA,1,1,1.1,0,0,0,10.7173352451087,0.503533307019138,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Loera, Sample 1 NA",0.551845031293585,0.00755741302411304,"from_dataset",128,140,"Loera, Sample 1",2013,1,2,2,"USA",100,19.5,NA,2,1,1.1,0,0,0,11.5030609551442,0.551845031293585,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Loera, Sample 1 NA",0.528927045036146,0.00810531494474555,"from_dataset",128,140,"Loera, Sample 1",2013,1,2,2,"USA",100,19.5,NA,0,1,1.1,0,0,0,11.1074675373386,0.528927045036146,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Loera, Sample 2 NA",-0.106389975246581,0.00678812820954818,"from_dataset",128,141,"Loera, Sample 2",2013,1,2,2,"USA",0,19.5,NA,1,1,1.1,0,0,0,12.1373809127573,0.106389975246581,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Loera, Sample 2 NA",-0.0313771164092592,0.00693077723901439,"from_dataset",128,141,"Loera, Sample 2",2013,1,2,2,"USA",0,19.5,NA,4,1,1.1,0,0,0,12.0118259241093,0.0313771164092592,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Loera, Sample 2 NA",-0.0150645646080761,0.00694129284228197,"from_dataset",128,141,"Loera, Sample 2",2013,1,2,2,"USA",0,19.5,NA,3,1,1.1,0,0,0,12.0027239114494,0.0150645646080761,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Loera, Sample 2 NA",-0.00413900969737331,0.00694420651035372,"from_dataset",128,141,"Loera, Sample 2",2013,1,2,2,"USA",0,19.5,NA,0,1,1.1,0,0,0,12.0002055803372,0.00413900969737331,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Loera, Sample 2 NA",0.150694718413213,0.00663262428986291,"from_dataset",128,141,"Loera, Sample 2",2013,1,2,2,"USA",0,19.5,NA,2,1,1.1,0,0,0,12.2788389021223,0.150694718413213,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lu NA",-0.100310391679991,0.000446662214221187,"from_dataset",129,142,"Lu",2010,1,2,2,"USA",33.9,19.52,49.5,NA,3,3.3,0,0,0,47.3162581693781,0.100310391679991,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lu NA",-0.0836224604801357,0.000449436402134051,"from_dataset",129,142,"Lu",2010,1,2,2,"USA",33.9,19.52,49.5,NA,3,3.3,0,0,0,47.17000012424,0.0836224604801357,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lu NA",-0.0502001017485042,0.000453494188797616,"from_dataset",129,142,"Lu",2010,1,2,2,"USA",33.9,19.52,49.5,NA,3,3.3,0,0,0,46.9584914710755,0.0502001017485042,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lu NA",-0.0167378101280013,0.000455533167689454,"from_dataset",129,142,"Lu",2010,1,2,2,"USA",33.9,19.52,49.5,NA,3,3.3,0,0,0,46.853279861776,0.0167378101280013,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lu NA",0,0.000455788514129444,"from_dataset",129,142,"Lu",2010,1,2,2,"USA",33.9,19.52,49.5,NA,3,3.3,0,0,0,46.8401537145215,0,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lu NA",0.0334722872677651,0.000454767760826289,"from_dataset",129,142,"Lu",2010,1,2,2,"USA",33.9,19.52,49.5,NA,3,3.3,0,0,0,46.8926920059892,0.0334722872677651,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lu NA",0.0334722872677651,0.000454767760826289,"from_dataset",129,142,"Lu",2010,1,2,2,"USA",33.9,19.52,49.5,NA,3,3.3,0,0,0,46.8926920059892,0.0334722872677651,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lu NA",0.116978440631069,0.000443399881264884,"from_dataset",129,142,"Lu",2010,1,2,2,"USA",33.9,19.52,49.5,7,3,3.3,0,0,0,47.4900048307623,0.116978440631069,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lu NA",0.150241859149107,0.00043544407042971,"from_dataset",129,142,"Lu",2010,1,2,2,"USA",33.9,19.52,49.5,NA,3,3.3,0,0,0,47.9218758270952,0.150241859149107,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lu NA",0.166830772490275,0.000430770116283957,"from_dataset",129,142,"Lu",2010,1,2,2,"USA",33.9,19.52,49.5,NA,3,3.3,0,0,0,48.181156060979,0.166830772490275,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lu NA",0.249220964741794,0.000400927807145055,"from_dataset",129,142,"Lu",2010,1,2,2,"USA",33.9,19.52,49.5,NA,3,3.3,0,0,0,49.942112736897,0.249220964741794,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lu NA",0.249220964741794,0.000400927807145055,"from_dataset",129,142,"Lu",2010,1,2,2,"USA",33.9,19.52,49.5,NA,3,3.3,0,0,0,49.942112736897,0.249220964741794,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lu NA",0.265566571239959,0.00039376602245462,"from_dataset",129,142,"Lu",2010,1,2,2,"USA",33.9,19.52,49.5,NA,3,3.3,0,0,0,50.39423775847,0.265566571239959,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",-0.135870839207568,0.00900391620915035,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,5,3,3.1,1,0,0,10.5386329226724,0.135870839207568,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",-0.143798473233741,0.00896328577488496,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,5,3,3.1,1,0,0,10.5624916445672,0.143798473233741,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",-0.1166333933208,0.00909325564685667,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,5,3,3.1,3,0,0,10.4867351449372,0.1166333933208,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",-0.121957945073245,0.00906984810672441,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,5,3,3.1,3,0,0,10.5002585522762,0.121957945073245,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",-0.0298662576698794,0.00932912905567967,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,7,3,3.1,1,0,0,10.3533155213551,0.0298662576698794,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",-0.0316080877765084,0.00932712949268704,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,7,3,3.1,1,0,0,10.3544252409729,0.0316080877765084,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",-0.0211581011476577,0.00933742869080207,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,7,3,3.1,3,0,0,10.3487131920066,0.0211581011476577,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",-0.0221236237419725,0.00933664794496241,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,7,3,3.1,3,0,0,10.3491458711606,0.0221236237419725,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",-0.00309698336440239,0.00934561511663621,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,8,3,3.1,3,0,0,10.3441796469805,0.00309698336440239,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",-0.00323828623626475,0.00934559838424739,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,8,3,3.1,3,0,0,10.3441889071023,0.00323828623626475,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",0.0020074235078361,0.0093457190702613,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,0,3,3.1,1,0,0,10.3441221170058,0.0020074235078361,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",0.00212445748550729,0.00934571003159958,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,0,3,3.1,1,0,0,10.3441271191404,0.00212445748550729,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",0.0194309452937332,0.00933873849796983,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,8,3,3.1,2,0,0,10.3479874358439,0.0194309452937332,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",0.0193805397180187,0.00933877505083956,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,8,3,3.1,2,0,0,10.3479671843117,0.0193805397180187,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",0.0193026204083885,0.00933883136929821,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,0,3,3.1,3,0,0,10.3479359822043,0.0193026204083885,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",0.0201834099260401,0.00933818155026039,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,0,3,3.1,3,0,0,10.3482960185127,0.0201834099260401,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",0.0405123114968505,0.00931514204604987,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,6,3,3.1,1,0,0,10.3610855373099,0.0405123114968505,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",0.042876715565228,0.00931146312416889,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,6,3,3.1,1,0,0,10.3631321469296,0.042876715565228,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",0.0489784135633614,0.00930100920241918,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,8,3,3.1,1,0,0,10.3689543618229,0.0489784135633614,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",0.0489784135633614,0.00930100920241918,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,8,3,3.1,1,0,0,10.3689543618229,0.0489784135633614,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",0.0561021557193536,0.00928705610000558,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,9,3,3.1,1,0,0,10.3767407248535,0.0561021557193536,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",0.0900343418978523,0.00919489107248922,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,9,3,3.1,1,0,0,10.4286167053291,0.0900343418978523,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",0.0970332694109803,0.00917063308462341,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,5,3,3.1,2,0,0,10.4424003876209,0.0970332694109803,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Lui NA",0.102692651913657,0.00914971637362296,"from_dataset",130,143,"Lui",2009,1,1,1,"USA & Canada",79,17.71,100,5,3,3.1,1,0,0,10.454329499654,0.102692651913657,"CRAN",NA,NA,"CRAN"
