"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","x","es_id","g","precalc_g","wf_1","wf_2","wf_3","wf_4","wf_5","wf_6","wf_7","wf_8","sample_size","1","notes","condition_arm1","condition_arm2","descr_arm1","descr_arm2","multi_arm1","multi_arm2","outcome_type","outcome_domain","time","time_weeks","instrument","rating","sample","mean_arm1","mean_arm2","sd_arm1","sd_arm2","n_arm1","n_arm2","baseline_m_arm1","baseline_sd_arm1","baseline_n_arm1","baseline_m_arm2","baseline_sd_arm2","baseline_n_arm2","dich","dich_type","event_arm1","event_arm2","totaln_arm1","totaln_arm2","change","mean_change_arm1","mean_change_arm2","sd_change_arm1","sd_change_arm2","n_change_arm1","n_change_arm2","other_statistic","precalc_g_se","rand_arm1","rand_arm2","n_drop_study1","n_drop_study2","year","comorbid_me0tal","format","format_spec","program_arm1","support","initial_screening","forum","n_sessions_planned","x0_sessio0s_received","country","income_level","age_group","mean_age","percent_women","recruitment","diagnosis","target_group","70","sg","ac","ba","itt","rob","other_target","reference","domain1_rob2","domain2_rob2","domain3_rob2","domain4_rob2","domain5_rob2","totalscore_rob2","selfguidedchecked","time_weeks_num","g_se","log_rr","log_rr_se","precision","abs_yi","source","repo","branch","repo_license"
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",208,0.772181743382709,0.0832911190681254,"from_dataset",208,208,-0.772181743382709,NA,"website","minimal to no support","young","cbt-based","wl","cut","high risk","post",52,"1",NA,"cbt","wl",NA,NA,NA,NA,"msd","depression","post",7,"phq-8","self-report",0,9.01,13.24,5.4,5.39,28,24,15.36,4.41,28,15.21,4.08,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,28,12,4,2021,0,"ush",2,"TCD-BITS",0,0,0,NA,NA,"us","high","yadul",19.4,0.5769,"com","cut","stud",NA,"0","0","sr","0",1,NA,"Ruehlman, L., & Karoly, P. A pilot test of Internet-delivered brief interactive training sessions for depression: Evaluating dropout, uptake, adherence, and outcome. J Am Coll Health, 1-9.","Some concerns","High risk","Some concerns","Low risk","Some concerns","High risk",NA,7,0.288602008080549,NA,NA,3.46497935565611,0.772181743382709,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",209,0.847330715045857,0.0901781607051832,"from_dataset",209,209,-0.847330715045857,NA,"website","guided","adul","cbt-based","wl","cut","high risk","post",54,"1",NA,"cbt","wl",NA,NA,NA,NA,"msd","depression","post",11,"scl","self-report",1,26.7,34.4,8.1,10.5,36,18,39.9,8.6,36,38.1,7.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,18,3,2,2009,0,"gsh",2,"CBT",5,0,0,8,NA,"eu","high","adul",42,0.69,"com","cut","adul",NA,"1","0","sr","1",3,NA,"Ruwaard, J., Schrieken, B., Schrijver, M., Broeksteeg, J., Dekker, J., Vermeulen, H., & Lange, A. (2009). Standardized web-based cognitive behavioural therapy of mild to moderate depression: a randomized controlled trial with a long-term follow-up. Cogn Behav Ther, 38(4), 206-221. https://www.tandfonline.com/doi/full/10.1080/16506070802408086","Some concerns","Low risk","Some concerns","Low risk","Some concerns","High risk",NA,11,0.300296787703737,NA,NA,3.33003895128764,0.847330715045857,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",210,0.830926864220176,0.0899157019715648,"from_dataset",210,210,-0.830926864220176,NA,"website","guided","adul","cbt-based","wl","cut","high risk","post",54,NA,NA,"cbt","wl",NA,NA,NA,NA,"msd","depression","post",11,"bdi-1","self-report",1,9.8,15.6,6.5,7.6,36,18,19.7,5.5,36,21.3,5.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,18,3,2,2009,0,"gsh",2,"CBT",5,0,0,8,NA,"eu","high","adul",42,0.69,"com","cut","adul",NA,"1","0","sr","1",3,NA,"Ruwaard, J., Schrieken, B., Schrijver, M., Broeksteeg, J., Dekker, J., Vermeulen, H., & Lange, A. (2009). Standardized web-based cognitive behavioural therapy of mild to moderate depression: a randomized controlled trial with a long-term follow-up. Cogn Behav Ther, 38(4), 206-221. https://www.tandfonline.com/doi/full/10.1080/16506070802408086","Some concerns","Low risk","Some concerns","Low risk","Some concerns","High risk",NA,11,0.299859470371647,NA,NA,3.33489550541991,0.830926864220176,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",211,0.519658040960335,0.0859078274523117,"from_dataset",211,211,-0.519658040960335,NA,"website","guided","adul","cbt-based","wl","cut","high risk","post",54,NA,NA,"cbt","wl",NA,NA,NA,NA,"msd","depression","post",11,"dass-d","self-report",1,7.6,11.8,6.9,9.8,36,18,20.6,8.4,36,20.8,8.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,18,3,2,2009,0,"gsh",2,"CBT",5,0,0,8,NA,"eu","high","adul",42,0.69,"com","cut","adul",NA,"1","0","sr","1",3,NA,"Ruwaard, J., Schrieken, B., Schrijver, M., Broeksteeg, J., Dekker, J., Vermeulen, H., & Lange, A. (2009). Standardized web-based cognitive behavioural therapy of mild to moderate depression: a randomized controlled trial with a long-term follow-up. Cogn Behav Ther, 38(4), 206-221. https://www.tandfonline.com/doi/full/10.1080/16506070802408086","Some concerns","Low risk","Some concerns","Low risk","Some concerns","High risk",NA,11,0.293100370952191,NA,NA,3.4118005267319,0.519658040960335,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",212,0.897986989794653,0.0716260176594158,"from_dataset",212,212,-0.897986989794653,NA,"website","guided","young","cbt-based","wl","cut","high risk","post",75,"1",NA,"cbt","wl",NA,NA,NA,NA,"msd","depression","post",7,"phq-9","self-report",0,8.33,13.09,5.71,5.06,21,54,14.22,2.81,107,13.82,2.93,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,107,86,53,2020,0,"gsh",2,"Yo puedo sentirme bien",5,0,0,7,NA,"oth","upper middle","yadul",22.2,0.71,"oth","cut","stud",NA,"1","1","sr","0",3,NA,"Salamanca-Sanabria A, Richards D, Timulak L, et al. A culturally adapted cognitive behavioral internet-delivered intervention for depressive symptoms: Randomized controlled trial. JMIR Mental Health. 2020;7(1).","Low risk","High risk","High risk","Low risk","Some concerns","High risk",NA,7,0.267630375068705,NA,NA,3.73649665043919,0.897986989794653,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",213,0.42284428693507,0.0138653294640968,"from_dataset",213,215,-0.42284428693507,NA,"website","guided","med","cbt-based","cau","cut","some concerns","post",295,"1",NA,"cbt","cau",NA,NA,NA,NA,"msd","depression","post",9,"phq-9","self-report",1,6.28,7.86,3.45,3.99,149,146,8.02,3.43,149,7.98,3.78,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,146,47,24,2020,0,"gsh",2,"eSano BackCare-DP)",5,1,0,6,NA,"eu","high","adul",51.7,0.6,"oth","sub","med",NA,"1","1","sr","1",4,NA,"Sander LB, Paganini S, Terhorst Y, et al. Effectiveness of a Guided Web-Based Self-help Intervention to Prevent Depression in Patients with Persistent Back Pain: The PROD-BP Randomized Clinical Trial. JAMA Psychiatry. 2020;77(10):1001-1011.","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,9,0.11775113360005,NA,NA,8.49248724344829,0.42284428693507,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",214,0.275340337087276,0.013689880817222,"from_dataset",214,216,-0.275340337087276,NA,"website","guided","med","cbt-based","cau","cut","some concerns","follow-up",295,NA,NA,"cbt","cau",NA,NA,NA,NA,"msd","depression","fu1",24,"phq-9","self-report",1,6.47,7.5,3.39,4.05,149,146,8.02,3.43,149,7.98,3.78,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,146,53,26,2020,0,"gsh",2,"eSano BackCare-DP)",5,1,0,6,NA,"eu","high","adul",51.7,0.6,"oth","sub","med",NA,"1","1","sr","1",4,NA,"Sander LB, Paganini S, Terhorst Y, et al. Effectiveness of a Guided Web-Based Self-help Intervention to Prevent Depression in Patients with Persistent Back Pain: The PROD-BP Randomized Clinical Trial. JAMA Psychiatry. 2020;77(10):1001-1011.","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,24,0.117003764115613,NA,NA,8.54673358210841,0.275340337087276,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",215,0.402158143697536,0.0138362550582393,"from_dataset",215,217,-0.402158143697536,NA,"website","guided","med","cbt-based","cau","cut","some concerns","follow-up",295,NA,NA,"cbt","cau",NA,NA,NA,NA,"msd","depression","fu2",48,"phq-9","self-report",1,5.91,7.43,3.53,4,149,146,8.02,3.43,149,7.98,3.78,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,146,55,29,2020,0,"gsh",2,"eSano BackCare-DP)",5,1,0,6,NA,"eu","high","adul",51.7,0.6,"oth","sub","med",NA,"1","1","sr","1",4,NA,"Sander LB, Paganini S, Terhorst Y, et al. Effectiveness of a Guided Web-Based Self-help Intervention to Prevent Depression in Patients with Persistent Back Pain: The PROD-BP Randomized Clinical Trial. JAMA Psychiatry. 2020;77(10):1001-1011.","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,48,0.117627611801988,NA,NA,8.50140527959864,0.402158143697536,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",216,0.328454593837396,0.0137445165364069,"from_dataset",216,218,-0.328454593837396,NA,"website","guided","med","cbt-based","cau","cut","some concerns","follow-up",295,NA,NA,"cbt","cau",NA,NA,NA,NA,"msd","depression","fu2",48,"qids","clinician",1,3.74,4.83,2.8,3.76,149,146,5.34,3.14,149,5.38,3.16,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,146,21,16,2020,0,"gsh",2,"eSano BackCare-DP)",5,1,0,6,NA,"eu","high","adul",51.7,0.6,"oth","sub","med",NA,"1","1","sr","1",4,NA,"Sander LB, Paganini S, Terhorst Y, et al. Effectiveness of a Guided Web-Based Self-help Intervention to Prevent Depression in Patients with Persistent Back Pain: The PROD-BP Randomized Clinical Trial. JAMA Psychiatry. 2020;77(10):1001-1011.","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,48,0.117237010096671,NA,NA,8.52972964062648,0.328454593837396,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",217,0.342933121760053,0.0137610770534386,"from_dataset",217,219,-0.342933121760053,NA,"website","guided","med","cbt-based","cau","cut","some concerns","follow-up",295,NA,NA,"cbt","cau",NA,NA,NA,NA,"msd","depression","fu2",48,"hamd","clinician",1,5.63,7.24,3.88,5.38,149,146,7.39,4.34,149,7.6,4.44,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,146,21,16,2020,0,"gsh",2,"eSano BackCare-DP)",5,1,0,6,NA,"eu","high","adul",51.7,0.6,"oth","sub","med",NA,"1","1","sr","1",4,NA,"Sander LB, Paganini S, Terhorst Y, et al. Effectiveness of a Guided Web-Based Self-help Intervention to Prevent Depression in Patients with Persistent Back Pain: The PROD-BP Randomized Clinical Trial. JAMA Psychiatry. 2020;77(10):1001-1011.","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,48,0.117307617201265,NA,NA,8.52459562181966,0.342933121760053,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",218,0.208048319234921,0.0362600689722577,"from_dataset",218,262,-0.208048319234921,NA,"mobile","guided","ppd","cbt-based","cau","cut","low risk","post",111,"1",NA,"cbt","cau",NA,NA,NA,NA,"msd","depression","post",24,"epds","self-report",0,7.8,8.8,4.51,5.01,54,57,8.6,3.37,54,9.6,5.01,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,61,12,3,2019,0,"gsh",1,"eMums",5,1,1,16,NA,"au","high","adul",31.66,1,"oth","cut","ppd",NA,"1","1","sr","1",4,NA,"Sawyer, A., Kaim, A., Le, H. N., McDonald, D., Mittinty, M., Lynch, J., & Sawyer, M. The Effectiveness of an App-Based Nurse-Moderated Program for New Mothers With Depression and Parenting Problems (eMums Plus): Pragmatic Randomized Controlled Trial. J Med Internet Res, 21(6), e13689.","Low risk","Low risk","Low risk","Low risk","Low risk","Low risk",NA,24,0.190420768227254,NA,NA,5.25152802033951,0.208048319234921,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",219,-0.249657983081905,0.0363470529262888,"from_dataset",219,263,0.249657983081905,NA,"mobile","guided","ppd","cbt-based","cau","cut","low risk","follow-up",111,"NOT DOUBLE-RATED",NA,"cbt","cau",NA,NA,NA,NA,"msd","depression","fu1",40,"epds","self-report",0,8.4,7.2,4.51,5.01,54,57,8.6,3.37,54,9.6,5.01,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,61,17,3,2019,0,"gsh",1,"eMums",5,1,1,16,NA,"au","high","adul",31.66,1,"oth","cut","ppd",NA,"1","1","sr","1",4,NA,"Sawyer, A., Kaim, A., Le, H. N., McDonald, D., Mittinty, M., Lynch, J., & Sawyer, M. The Effectiveness of an App-Based Nurse-Moderated Program for New Mothers With Depression and Parenting Problems (eMums Plus): Pragmatic Randomized Controlled Trial. J Med Internet Res, 21(6), e13689.","Low risk","Low risk","Low risk","Low risk","Low risk","Low risk",NA,40,0.190649030750982,NA,NA,5.24524040883355,0.249657983081905,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",220,0.196919024986678,0.00246440466678292,"from_dataset",220,213,-0.196919024986678,NA,"website","minimal to no support","young","not-cbt-based","other ctr","cut","some concerns","post",1631,"1",NA,"other psy","other ctr","growth mindset single session intervention","other_ctr (supportive placebo control)","GM-SSI","placebo","msd","depression","post",12,"cdi","self-report",1,11.58,12.57,5.08,4.97,813,818,14.22,4.13,813,14.31,4.12,818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813,818,220,214,2022,0,"ush",2,"ABC Project",0,0,0,1,NA,"us","high","adol",NA,0.88,"com","cut","adol",NA,"1","1","sr","1",4,NA,"Schleider, J. L., Mullarkey, M. C., Fox, K. R., Dobias, M. L., Shroff, A., Hart, E. A., & Roulston, C. A. A randomized trial of online single-session interventions for adolescent depression during COVID-19. Nat Hum Behav, 6(2), 258-268. https://www.nature.com/articles/s41562-021-01235-0.pdf","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,12,0.0496427705389508,NA,NA,20.1439200339429,0.196919024986678,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",221,0.219671324706575,0.00245525520061547,"from_dataset",221,214,-0.219671324706575,NA,"website","minimal to no support","young","cbt-based","other ctr","cut","some concerns","post",1639,NA,NA,"bat","other ctr","behavioral activation single session intervention","other_ctr (supportive placebo control)","BA-SSI","placebo","msd","depression","post",12,"cdi","self-report",1,11.47,12.57,5.04,4.97,821,818,14.15,4.06,821,14.31,4.12,818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,821,818,252,214,2022,0,"ush",2,"ABC Project",0,0,0,1,NA,"us","high","adol",NA,0.88,"com","cut","adol",NA,"1","1","sr","1",4,NA,"Schleider, J. L., Mullarkey, M. C., Fox, K. R., Dobias, M. L., Shroff, A., Hart, E. A., & Roulston, C. A. A randomized trial of online single-session interventions for adolescent depression during COVID-19. Nat Hum Behav, 6(2), 258-268. https://www.nature.com/articles/s41562-021-01235-0.pdf","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,12,0.0495505317894315,NA,NA,20.1814181177625,0.219671324706575,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",222,0.425532778272758,0.0539936859541545,"from_dataset",222,220,-0.425532778272758,NA,"website","guided","med","cbt-based","wl","mdd","some concerns","post",76,"1",NA,"cbt","wl",NA,NA,NA,NA,"msd","depression","post",9,"ces-d","self-report",1,25.66,28.91,8.48,6.38,40,36,32.5,7.27,40,33.55,7.84,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,36,10,6,2020,0,"gsh",2,"Get.Back",5,1,0,7,"4.8","eu","high","adul",51.3,0.65,"oth","mdd","med",NA,"1","1","sr","1",4,NA,"Schlicker S, Baumeister H, Buntrock C, et al. A web- And mobile-based intervention for comorbid, recurrent depression in patients with chronic back pain on sick leave (get.back): Pilot randomized controlled trial on feasibility, user satisfaction, and effectiveness. JMIR Mental Health. 2020;7(4).","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,9,0.23236541471173,NA,NA,4.30356643754661,0.425532778272758,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",223,0.297239578723963,0.0533710418047302,"from_dataset",223,221,-0.297239578723963,NA,"website","guided","med","cbt-based","wl","mdd","some concerns","post",76,NA,NA,"cbt","wl",NA,NA,NA,NA,"msd","depression","post",9,"qids-sr","self-report",1,13.06,14.21,4.35,3.15,40,36,15,4.57,40,15.55,4.53,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,36,10,6,2020,0,"gsh",2,"Get.Back",5,1,0,7,"4.8","eu","high","adul",51.3,0.65,"oth","mdd","med",NA,"1","1","sr","1",4,NA,"Schlicker S, Baumeister H, Buntrock C, et al. A web- And mobile-based intervention for comorbid, recurrent depression in patients with chronic back pain on sick leave (get.back): Pilot randomized controlled trial on feasibility, user satisfaction, and effectiveness. JMIR Mental Health. 2020;7(4).","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,9,0.23102173448559,NA,NA,4.32859705701143,0.297239578723963,"GitHub","multiverse-meta-analysis-depression","main",NA
"gh_cyplessen_multiverse-meta-analysis-depression_data_tidy_digDep_multiverse_data.csv","cyplessen","data/tidy/digDep_multiverse_data.csv","cyplessen / multiverse-meta-analysis-depression / data/tidy/digDep_multiverse_data.csv",224,0.246656679454041,0.0531863045309176,"from_dataset",224,222,-0.246656679454041,NA,"website","guided","med","cbt-based","wl","mdd","some concerns","follow-up",76,NA,NA,"cbt","wl",NA,NA,NA,NA,"msd","depression","fu1",24,"ces-d","self-report",1,24.36,26.4,9.03,7.13,40,36,32.5,7.27,40,33.55,7.84,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,36,17,10,2020,0,"gsh",2,"Get.Back",5,1,0,7,"4.8","eu","high","adul",51.3,0.65,"oth","mdd","med",NA,"1","1","sr","1",4,NA,"Schlicker S, Baumeister H, Buntrock C, et al. A web- And mobile-based intervention for comorbid, recurrent depression in patients with chronic back pain on sick leave (get.back): Pilot randomized controlled trial on feasibility, user satisfaction, and effectiveness. JMIR Mental Health. 2020;7(4).","Low risk","Low risk","Some concerns","Low risk","Low risk","Some concerns",NA,24,0.230621561288006,NA,NA,4.33610801355722,0.246656679454041,"GitHub","multiverse-meta-analysis-depression","main",NA
