article,experiment,sample,id,pairing,yi,vi,ni,stimuli,condition,gen_difficulty,manip_type,present_style,word_status,memory_test,memory_type,gen_constraint,learning_type,stimuli_relation,gen_mode,gen_task,attention,pacing,filler_task,age_grp,retention_delay
442,1,1,928,319,0.91,7.840000000000001e-4,16,30,generate,NA,within,mixed,words,recognition,item,medium,intentional,category,writing/typing,word stem,full,timed,yes,younger,immediate
442,1,1,929,319,0.73,0.0029506624,16,30,read,NA,within,mixed,words,recognition,item,NA,intentional,category,writing/typing,word stem,full,timed,yes,younger,immediate
442,1,1,930,320,0.65,0.0013857940541288768,16,30,generate,NA,within,mixed,words,recognition,location,medium,intentional,category,writing/typing,word stem,full,timed,yes,younger,immediate
442,1,1,931,320,0.6,0.0014657037711915454,16,30,read,NA,within,mixed,words,recognition,location,NA,intentional,category,writing/typing,word stem,full,timed,yes,younger,immediate
442,1,1,932,321,0.59,0.001473913759872953,16,30,generate,NA,within,mixed,words,recognition,location,medium,intentional,category,writing/typing,word stem,full,timed,yes,younger,immediate
442,1,1,933,321,0.59,0.001473913759872953,16,30,read,NA,within,mixed,words,recognition,location,NA,intentional,category,writing/typing,word stem,full,timed,yes,younger,immediate
442,1,1,934,322,0.66,0.001362653879386388,16,30,generate,NA,within,mixed,words,recognition,location,medium,intentional,category,writing/typing,word stem,full,timed,yes,younger,immediate
442,1,1,935,322,0.57,0.001482109103884154,16,30,read,NA,within,mixed,words,recognition,location,NA,intentional,category,writing/typing,word stem,full,timed,yes,younger,immediate
442,1,1,936,323,0.6,0.0014657037711915454,16,30,generate,NA,within,mixed,words,recognition,location,medium,intentional,category,writing/typing,word stem,full,timed,yes,younger,immediate
442,1,1,937,323,0.56,0.0014820484742884366,16,30,read,NA,within,mixed,words,recognition,location,NA,intentional,category,writing/typing,word stem,full,timed,yes,younger,immediate
442,1,1,938,324,0.76,0.0010386141322279207,16,30,generate,NA,within,mixed,words,recognition,location,medium,intentional,category,covert/thinking,word stem,full,timed,yes,younger,immediate
442,1,1,939,324,0.61,0.0014548083749061631,16,30,read,NA,within,mixed,words,recognition,location,NA,intentional,category,covert/thinking,word stem,full,timed,yes,younger,immediate
442,1,1,940,325,0.81,8.451681724015953e-4,16,30,generate,NA,within,mixed,words,recognition,location,medium,intentional,category,covert/thinking,word stem,full,timed,yes,younger,immediate
442,1,1,941,325,0.79,9.229776947674031e-4,16,30,read,NA,within,mixed,words,recognition,location,NA,intentional,category,covert/thinking,word stem,full,timed,yes,younger,immediate
442,1,1,942,326,0.79,9.229776947674031e-4,16,30,generate,NA,within,mixed,words,recognition,location,medium,intentional,category,covert/thinking,word stem,full,timed,yes,younger,immediate
442,1,1,943,326,0.69,0.0012810287548503277,16,30,read,NA,within,mixed,words,recognition,location,NA,intentional,category,covert/thinking,word stem,full,timed,yes,younger,immediate
442,1,1,944,327,0.81,8.451681724015953e-4,16,30,generate,NA,within,mixed,words,recognition,location,medium,intentional,category,covert/thinking,word stem,full,timed,yes,younger,immediate
442,1,1,945,327,0.69,0.0012810287548503277,16,30,read,NA,within,mixed,words,recognition,location,NA,intentional,category,covert/thinking,word stem,full,timed,yes,younger,immediate
448,1,1,946,520,0.8,0.0011621370505890166,20,10,generate,low,within,mixed,words,recognition,item,low,incidental,NA,verbal/speaking,anagram,full,self-paced,yes,younger,immediate
448,1,1,947,520,0.55,0.0019445226339990455,20,10,read,low,within,mixed,words,recognition,item,NA,incidental,NA,verbal/speaking,anagram,full,self-paced,yes,younger,immediate
448,1,1,948,521,0.9,6.812237008267896e-4,20,10,generate,high,within,mixed,words,recognition,item,low,incidental,NA,verbal/speaking,anagram,full,self-paced,yes,younger,immediate
448,1,1,949,521,0.57,0.0019483325226840264,20,10,read,high,within,mixed,words,recognition,item,NA,incidental,NA,verbal/speaking,anagram,full,self-paced,yes,younger,immediate
448,1,1,950,522,0.8,0.0011621370505890166,20,10,generate,low,within,mixed,words,recognition,source,low,incidental,NA,verbal/speaking,anagram,full,self-paced,yes,younger,immediate
448,1,1,951,522,0.84,9.59941672490842e-4,20,10,read,low,within,mixed,words,recognition,source,NA,incidental,NA,verbal/speaking,anagram,full,self-paced,yes,younger,immediate
448,1,1,952,523,0.84,9.59941672490842e-4,20,10,generate,high,within,mixed,words,recognition,source,low,incidental,NA,verbal/speaking,anagram,full,self-paced,yes,younger,immediate
448,1,1,953,523,0.8,0.0011621370505890166,20,10,read,high,within,mixed,words,recognition,source,NA,incidental,NA,verbal/speaking,anagram,full,self-paced,yes,younger,immediate
448,1,2,954,524,0.85,9.108678176068749e-4,20,10,generate,low,within,mixed,words,recognition,item,low,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,1,2,955,524,0.72,0.0015566257194621126,20,10,read,low,within,mixed,words,recognition,item,NA,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,1,2,956,525,0.85,9.108678176068749e-4,20,10,generate,high,within,mixed,words,recognition,item,low,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,1,2,957,525,0.73,0.0015106687720553129,20,10,read,high,within,mixed,words,recognition,item,NA,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,1,2,958,526,0.73,0.0015106687720553129,20,10,generate,low,within,mixed,words,recognition,source,low,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,1,2,959,526,0.72,0.0015566257194621126,20,10,read,low,within,mixed,words,recognition,source,NA,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,1,2,960,527,0.77,0.0013151158245848624,20,10,generate,high,within,mixed,words,recognition,source,low,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,1,2,961,527,0.84,9.59941672490842e-4,20,10,read,high,within,mixed,words,recognition,source,NA,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,1,3,962,528,0.86,8.626831706700807e-4,20,10,generate,low,within,mixed,words,recognition,item,low,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,1,3,963,528,0.85,9.108678176068749e-4,20,10,read,low,within,mixed,words,recognition,item,NA,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,1,3,964,529,0.88,7.694840588845938e-4,20,10,generate,high,within,mixed,words,recognition,item,low,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,1,3,965,529,0.88,7.694840588845938e-4,20,10,read,high,within,mixed,words,recognition,item,NA,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,1,3,966,530,0.68,0.0017222593629681235,20,10,generate,low,within,mixed,words,recognition,source,low,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,1,3,967,530,0.71,0.0016009752097514522,20,10,read,low,within,mixed,words,recognition,source,NA,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,1,3,968,531,0.84,9.59941672490842e-4,20,10,generate,high,within,mixed,words,recognition,source,low,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,1,3,969,531,0.81,0.0011110306475495193,20,10,read,high,within,mixed,words,recognition,source,NA,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,2,1,970,532,0.84,9.59941672490842e-4,20,10,generate,low,within,mixed,words,recognition,item,low,incidental,NA,verbal/speaking,anagram,full,self-paced,yes,younger,immediate
448,2,1,971,532,0.45,0.0017206396596412376,20,10,read,low,within,mixed,words,recognition,item,NA,incidental,NA,verbal/speaking,anagram,full,self-paced,yes,younger,immediate
448,2,1,972,533,0.91,6.391650114933083e-4,20,10,generate,high,within,mixed,words,recognition,item,low,incidental,NA,verbal/speaking,anagram,full,self-paced,yes,younger,immediate
448,2,1,973,533,0.51,0.0018938183071052952,20,10,read,high,within,mixed,words,recognition,item,NA,incidental,NA,verbal/speaking,anagram,full,self-paced,yes,younger,immediate
448,2,2,974,534,0.79,0.0012133165201634309,20,10,generate,low,within,mixed,words,recognition,item,low,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,2,2,975,534,0.78,0.0012643762504293418,20,10,read,low,within,mixed,words,recognition,item,NA,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,2,2,976,535,0.88,7.694840588845938e-4,20,10,generate,high,within,mixed,words,recognition,item,low,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,2,2,977,535,0.67,0.001758088692392751,20,10,read,high,within,mixed,words,recognition,item,NA,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,2,3,978,536,0.82,0.0010601814129969959,20,10,generate,low,within,mixed,words,recognition,item,low,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,2,3,979,536,0.85,9.108678176068749e-4,20,10,read,low,within,mixed,words,recognition,item,NA,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,2,3,980,537,0.86,8.626831706700807e-4,20,10,generate,high,within,mixed,words,recognition,item,low,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
448,2,3,981,537,0.86,8.626831706700807e-4,20,10,read,high,within,mixed,words,recognition,item,NA,incidental,NA,verbal/speaking,anagram,full,timed,yes,younger,immediate
449,1,1,982,538,0.3714,2.682496551724138e-4,29,20,generate,NA,within,mixed,words,free recall,item,high,intentional,rhyme,verbal/speaking,word stem,full,timed,yes,younger,immediate
449,1,1,983,538,0.2103,4.8258241379310347e-4,29,20,read,NA,within,mixed,words,free recall,item,NA,intentional,rhyme,verbal/speaking,word stem,full,timed,yes,younger,immediate
449,1,2,984,539,0.2192,2.924968965517242e-4,29,20,generate,NA,within,mixed,words,free recall,item,high,intentional,rhyme,verbal/speaking,word stem,full,timed,yes,older,immediate
449,1,2,985,539,0.1508,1.1321689655172412e-4,29,20,read,NA,within,mixed,words,free recall,item,NA,intentional,rhyme,verbal/speaking,word stem,full,timed,yes,older,immediate
465,1,1,986,328,0.83,4.0000000007178824e-4,32,10,generate,high,within,mixed,words,recognition,item,low,incidental,NA,writing/typing,anagram,full,self-paced,yes,younger,immediate
465,1,1,987,328,0.61,8.999999948582228e-4,32,10,read,high,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,anagram,full,self-paced,yes,younger,immediate
465,1,1,988,329,0.81,8.999999948582228e-4,32,10,generate,low,within,mixed,words,recognition,item,low,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,immediate
465,1,1,989,329,0.62,4.0000000007178824e-4,32,10,read,low,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,immediate
465,1,1,990,330,0.87,0.001600000000287153,32,10,generate,high,within,mixed,words,recognition,source,low,incidental,NA,writing/typing,anagram,full,self-paced,yes,younger,immediate
465,1,1,991,330,0.7,8.999999948582228e-4,32,10,read,high,within,mixed,words,recognition,source,NA,incidental,NA,writing/typing,anagram,full,self-paced,yes,younger,immediate
465,1,1,992,331,0.8,0.002499999991609842,32,10,generate,low,within,mixed,words,recognition,source,low,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,immediate
465,1,1,993,331,0.65,0.002499999991609842,32,10,read,low,within,mixed,words,recognition,source,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,immediate
465,2,1,994,332,0.84,3.9999999853314327e-4,70,10,generate,high,within,mixed,words,recognition,item,low,incidental,NA,writing/typing,anagram,full,self-paced,yes,younger,immediate
465,2,1,995,332,0.54,3.9999999853314327e-4,70,10,read,high,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,anagram,full,self-paced,yes,younger,immediate
465,2,1,996,333,0.65,3.9999999853314327e-4,70,10,generate,low,within,mixed,words,recognition,item,low,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,immediate
465,2,1,997,333,0.46,9.000000002852579e-4,70,10,read,low,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,immediate
465,2,1,998,334,0.49,0.0016000000036944016,70,10,generate,high,within,mixed,words,recognition,NA,low,incidental,NA,writing/typing,anagram,full,self-paced,yes,younger,immediate
465,2,1,999,334,0.52,9.000000002852579e-4,70,10,read,high,within,mixed,words,recognition,NA,NA,incidental,NA,writing/typing,anagram,full,self-paced,yes,younger,immediate
465,2,1,1000,335,0.8,3.9999999853314327e-4,70,10,generate,low,within,mixed,words,recognition,NA,low,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,immediate
465,2,1,1001,335,0.72,9.000000002852579e-4,70,10,read,low,within,mixed,words,recognition,NA,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,immediate
465,3,1,1002,336,0.74,4.000000028278503e-4,14,20,generate,high,between,mixed,words,recognition,item,low,incidental,NA,writing/typing,anagram,full,self-paced,yes,younger,immediate
465,3,2,1003,336,0.78,4.000000028278503e-4,14,20,read,high,between,mixed,words,recognition,item,NA,incidental,NA,writing/typing,anagram,full,self-paced,yes,younger,immediate
465,3,1,1004,337,0.65,4.000000028278503e-4,14,20,generate,low,between,mixed,words,recognition,item,low,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,immediate
465,3,2,1005,337,0.46,9.000000063626631e-4,14,20,read,low,between,mixed,words,recognition,item,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,immediate
465,3,1,1006,338,0.44,0.0048999999972245915,14,20,generate,high,between,mixed,words,recognition,NA,low,incidental,NA,writing/typing,anagram,full,self-paced,yes,younger,immediate
465,3,2,1007,338,0.55,0.0024999999909479406,14,20,read,high,between,mixed,words,recognition,NA,NA,incidental,NA,writing/typing,anagram,full,self-paced,yes,younger,immediate
465,3,1,1008,339,0.67,0.0024999999909479406,14,20,generate,NA,between,mixed,words,recognition,NA,low,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,immediate
465,3,2,1009,339,0.66,0.0024999999909479406,14,20,read,NA,between,mixed,words,recognition,NA,NA,incidental,NA,writing/typing,letter transposition,full,self-paced,yes,younger,immediate
501,1,1,1010,540,0.83,2.023967810647705e-4,120,20,generate,NA,within,mixed,words,recognition,item,high,intentional,antonym,writing/typing,word stem,full,timed,yes,younger,immediate
501,1,1,1011,540,0.5,3.75333292505174e-4,120,20,read,NA,within,mixed,words,recognition,item,NA,intentional,antonym,writing/typing,word stem,full,timed,yes,younger,immediate
501,1,1,1012,541,0.54,3.8828441563093096e-4,120,20,generate,NA,within,mixed,words,recognition,font color,high,intentional,antonym,writing/typing,word stem,full,timed,yes,younger,immediate
501,1,1,1013,541,0.58,3.8980743170334564e-4,120,20,read,NA,within,mixed,words,recognition,font color,NA,intentional,antonym,writing/typing,word stem,full,timed,yes,younger,immediate
501,1,1,1014,542,0.67,3.523908260817166e-4,120,20,generate,NA,within,mixed,words,recognition,source,high,intentional,antonym,writing/typing,word stem,full,timed,yes,younger,immediate
501,1,1,1015,542,0.71,3.208990417501817e-4,120,20,read,NA,within,mixed,words,recognition,source,NA,intentional,antonym,writing/typing,word stem,full,timed,yes,younger,immediate
515,1,1,1016,543,0.81,2.909090909090909e-4,22,40,generate,low,within,pure,words,cued recall,item,medium,intentional,semantic,verbal/speaking,word fragment,full,timed,yes,younger,immediate
515,1,1,1017,543,0.68,4.5454545454545465e-4,22,40,read,low,within,pure,words,cued recall,item,NA,intentional,semantic,verbal/speaking,word fragment,full,timed,yes,younger,immediate
515,1,2,1018,544,0.8,3.6818181818181817e-4,22,40,generate,high,within,pure,words,cued recall,item,medium,intentional,semantic,verbal/speaking,word fragment,full,timed,yes,younger,immediate
515,1,2,1019,544,0.53,3.6818181818181817e-4,22,40,read,high,within,pure,words,cued recall,item,NA,intentional,semantic,verbal/speaking,word fragment,full,timed,yes,younger,immediate
